order_id,customer_id,order_date,channel,status,total_amount
10921,295,2024-09-14 23:56:32,Mobile,Completed,842.05
10922,77,2024-03-10 13:21:27,Mobile,Cancelled,544.02
10923,203,2024-05-17 06:01:42,Marketplace,Cancelled,374.61
10924,275,2024-11-20 21:18:42,Marketplace,Completed,813.68
10925,165,2024-09-19 18:21:50,Web,Completed,386.9
10926,206,2024-06-14 00:46:07,Web,Completed,1227.96
10927,338,2024-04-17 20:06:28,Web,Completed,1340.75
10928,339,2024-06-01 15:44:33,Mobile,Completed,294.24
10929,339,2024-02-17 12:14:44,Mobile,Completed,610.24
10930,261,2024-11-04 11:28:22,Mobile,Completed,791.36
10931,215,2024-01-08 04:34:15,Mobile,Completed,7159.76
10932,37,2024-02-17 15:08:58,Mobile,Completed,338.41
10933,125,2024-04-17 22:12:25,Marketplace,Completed,864.62
10934,134,2024-05-24 13:43:14,Mobile,Completed,235.19
10935,279,2024-11-10 00:36:51,Mobile,Completed,578.16
10936,207,2024-09-29 11:34:01,Mobile,Completed,1880.21
10937,85,2024-11-21 07:10:55,Mobile,Completed,424.38
10938,327,2024-09-07 23:14:09,Mobile,Completed,868.05
10939,28,2024-09-06 08:35:20,Marketplace,Completed,0
10940,133,2024-03-19 21:21:02,Web,Completed,1320.71
10941,211,2024-09-29 23:29:03,Mobile,Cancelled,838.95
10942,68,2024-06-05 17:39:28,Web,Completed,475.91
10943,43,2024-03-12 00:56:51,Web,Completed,756.98
10944,102,2024-11-03 18:16:20,Marketplace,Completed,141.36
10945,81,2024-05-09 07:20:10,Marketplace,Completed,764.66
10946,89,2024-12-20 00:51:08,Marketplace,Completed,443.85
10947,113,2024-11-24 05:16:59,Mobile,Completed,513.28
10948,56,2024-10-26 12:44:56,Mobile,Completed,630.87
10949,178,2024-12-25 23:48:51,Marketplace,Completed,829.26
10950,124,2024-04-14 07:28:02,Mobile,Completed,43.91
10951,153,2024-06-10 17:09:38,Web,Completed,225.72
10952,90,2024-03-12 01:16:03,Web,Completed,521.5
10953,257,2024-10-10 05:32:15,Mobile,Completed,333.96
10954,183,2024-05-24 00:50:50,Mobile,Completed,1847.93
10955,201,2024-12-06 16:59:36,Mobile,Completed,1564.08
10956,321,2024-02-27 02:01:28,Mobile,Completed,1179.8
10957,266,2024-12-29 21:44:23,Mobile,Completed,342.78
10958,342,2024-03-10 22:34:13,Mobile,Completed,28.59
10959,19,2024-04-17 22:49:26,Web,Completed,859.49
10960,58,2024-12-16 04:32:58,Mobile,Completed,1132.97
10961,293,2024-08-26 17:39:31,Web,Completed,628.06
10962,204,2024-06-20 08:05:13,Web,Completed,365.16
10963,354,2024-05-22 08:13:16,Mobile,Cancelled,663.18
10964,242,2024-04-13 00:07:48,Mobile,Cancelled,795.05
10965,299,2024-06-18 18:07:56,Web,Completed,231.92
10966,55,2024-03-20 04:51:59,Web,Cancelled,667.52
10967,28,2024-06-17 14:24:25,Mobile,Completed,103.01
10968,191,2024-07-26 12:56:05,Web,Completed,434.9
10969,193,2024-04-11 15:47:38,Mobile,Cancelled,1723.3
10970,72,2024-05-10 03:57:35,Web,Completed,480.69
10971,315,2024-01-07 23:00:34,Mobile,Completed,1521.64
10972,131,2024-11-20 01:27:04,Web,Cancelled,611.55
10973,154,2024-10-06 18:48:57,Marketplace,Completed,321.75
10974,116,2024-12-26 01:23:47,Web,Cancelled,187.46
10975,181,2024-09-11 00:40:31,Web,Completed,128.22
10976,292,2024-12-30 18:11:22,Mobile,Refunded,825.45
10977,162,2024-11-02 19:37:50,Mobile,Completed,966.13
10978,84,2024-03-08 17:43:13,Web,Completed,1261.8
10979,239,2024-02-25 22:56:40,Web,Cancelled,672.97
10980,194,2024-08-27 12:09:35,Mobile,Completed,1239.54
10981,69,2024-03-27 12:26:07,Web,Completed,460.31
10982,210,2024-09-29 15:17:07,Web,Completed,858.69
10983,83,2024-08-05 14:05:55,Mobile,Completed,473.66
10984,119,2024-12-24 12:40:30,Web,Completed,510.78
10985,50,2024-12-07 20:51:01,Web,Completed,433.8
10986,333,2024-10-30 11:05:27,Marketplace,Cancelled,1077.5
10987,256,2024-06-21 04:44:44,Web,Completed,55.56
10988,119,2024-09-09 22:13:43,Marketplace,Completed,749.38
10989,210,2024-03-14 07:14:52,Mobile,Completed,220.62
10990,117,2024-12-01 07:38:39,Web,Completed,444.94
10991,341,2024-08-05 01:29:19,Marketplace,Completed,791.81
10992,248,2024-08-11 22:45:58,Web,Cancelled,397.81
10993,16,2024-12-15 11:44:24,Mobile,Completed,681.45
10994,175,2024-06-15 17:34:53,Web,Completed,112.84
10995,144,2024-11-12 20:20:29,Web,Completed,209.11
10996,260,2024-09-27 18:50:27,Marketplace,Completed,1313.94
10997,349,2024-11-24 02:51:37,Web,Completed,1755.33
10998,55,2024-02-21 01:23:16,Marketplace,Completed,609.62
10999,58,2024-05-29 20:10:23,Web,Completed,1387.24
11000,54,2024-08-07 23:29:49,Mobile,Cancelled,977.74
11001,338,2024-04-05 17:42:06,Web,Completed,1116.24
11002,264,2024-05-14 10:07:30,Web,Completed,713.66
11003,168,2024-11-13 18:18:31,Marketplace,Completed,90.9
11004,140,2024-11-16 17:47:11,Mobile,Completed,282.72
11005,210,2024-10-14 15:38:35,Web,Completed,0
11006,307,2024-03-26 04:19:29,Web,Cancelled,713.42
11007,22,2024-11-06 18:03:52,Web,Completed,387.24
11008,84,2024-02-01 16:35:37,Mobile,Completed,200.91
11009,233,2024-05-22 19:08:51,Web,Cancelled,911.07
11010,87,2024-02-05 03:55:25,Marketplace,Completed,455.35
11011,347,2024-04-14 10:44:37,Mobile,Completed,1013.33
11012,310,2024-10-11 07:20:53,Marketplace,Completed,2338.37
11013,293,2024-03-28 17:01:27,Web,Completed,715.97
11014,130,2024-06-27 04:11:03,Web,Completed,598.65
11015,28,2024-11-13 18:38:04,Mobile,Completed,1164.04
11016,40,2024-04-08 00:02:44,Web,Completed,555.26
11017,198,2024-12-01 14:08:21,Web,Completed,1246.6
11018,79,2024-07-29 09:05:15,Web,Completed,411.4
11019,272,2024-05-14 00:21:32,Web,Completed,147.24
11020,276,2024-08-18 04:19:31,Mobile,Completed,71.89
11021,84,2024-11-15 04:58:57,Mobile,Completed,900.54
11022,96,2024-04-29 03:22:34,Web,Completed,8034.32
11023,334,2024-05-19 05:00:01,Marketplace,Completed,1431.22
11024,199,2024-01-29 12:05:28,Web,Completed,-192.64
11025,26,2024-06-12 11:40:52,Web,Completed,194.83
11026,299,2024-04-30 15:47:32,Web,Cancelled,245.34
11027,294,2024-07-25 18:22:40,Web,Completed,727.06
11028,219,2024-08-15 04:30:36,Web,Completed,787.64
11029,81,2024-03-21 18:35:52,Mobile,Completed,437.68
11030,270,2024-05-03 14:27:18,Web,Cancelled,171.62
11031,145,2024-04-07 14:51:26,Web,Completed,307.44
11032,350,2024-01-31 15:19:40,Web,Completed,165.76
11033,308,2024-04-07 07:51:50,Marketplace,Completed,529.16
11034,108,2024-09-05 10:36:17,Mobile,Completed,378.28
11035,318,2024-04-04 22:13:05,Web,Completed,344.6
11036,314,2024-05-31 12:25:48,Web,Completed,222.72
11037,88,2024-07-07 03:57:44,Web,Completed,710.69
11038,198,2024-01-04 14:50:11,Web,Completed,0
11039,259,2024-02-06 16:23:45,Marketplace,Completed,671.79
11040,73,,Marketplace,Cancelled,1151.26
11041,306,2024-10-11 20:07:24,Web,Completed,-210.28
11042,48,2024-04-17 01:45:20,Mobile,Completed,60.68
11043,259,2024-03-04 19:13:56,Web,Completed,126.44
11044,118,2024-03-02 13:44:23,Web,Completed,1041.7
11045,342,2024-06-11 01:09:05,Web,Refunded,812.58
11046,50,2024-02-08 07:51:00,Web,Completed,732.01
11047,124,2024-08-22 06:21:51,Mobile,Completed,2166.57
11048,277,2024-09-14 14:25:18,Web,Completed,988.11
11049,137,2024-02-20 09:05:16,Mobile,Completed,1225.02
11050,200,2024-12-25 18:58:00,Mobile,Cancelled,424.3
11051,99,2024-05-29 08:31:18,Mobile,Completed,359.07
11052,16,2024-10-31 19:05:36,Web,Completed,131.36
11053,7,2024-07-24 13:17:51,Web,Completed,353.79
11054,315,2024-11-14 05:51:13,Mobile,Completed,520.55
11055,289,2024-07-19 20:42:08,Mobile,Completed,353.81
11056,214,2024-04-26 04:51:50,Mobile,Completed,417.31
11057,243,2024-11-21 18:30:37,Web,Completed,764.19
11058,159,2024-11-23 19:28:25,Web,Completed,946.06
11059,190,2024-10-13 12:40:35,Marketplace,Completed,2558.78
11060,51,2024-09-02 00:22:23,Mobile,Completed,91.29
11061,35,2024-02-14 03:10:06,Web,Completed,604.23
11062,169,2024-10-06 02:43:58,Mobile,Completed,490.38
11063,355,2024-10-31 03:02:18,Web,Completed,1084.91
11064,329,2024-08-24 16:06:31,Mobile,Completed,1121.42
11065,192,2024-07-19 16:11:30,Mobile,Completed,71.15
11066,210,,Mobile,Refunded,1050.94
11067,296,2024-09-04 12:42:38,Web,Completed,5
11068,165,2024-02-10 10:18:39,Marketplace,Completed,7541.91
11069,136,2024-02-28 09:23:31,Marketplace,Completed,7028.4
11070,218,2024-04-11 19:37:17,Marketplace,Completed,779.05
11071,184,2024-06-21 06:33:05,Mobile,Completed,316.26
11072,198,2024-05-22 09:01:11,Web,Cancelled,740.41
11073,13,2024-09-12 11:15:44,Marketplace,Completed,429.48
11074,224,2024-08-10 12:05:08,Mobile,Cancelled,74.86
11075,141,2024-10-18 01:41:07,Mobile,Completed,504.52
11076,72,2024-03-18 02:17:47,Mobile,Completed,801.56
11077,282,2024-10-21 02:54:28,Web,Completed,1515.21
11078,54,2024-03-22 11:30:29,Marketplace,Completed,859.52
11079,66,2024-03-20 06:04:15,Mobile,Completed,186.14
11080,5,2024-11-30 01:51:58,Web,Completed,538.49
11081,261,2024-10-30 22:40:38,Web,Completed,326.62
11082,298,2024-02-08 04:42:15,Web,Completed,232.48
11083,140,2024-07-26 11:25:21,Web,Completed,199.17
11084,2,2024-12-13 10:00:55,Marketplace,Completed,521.46
11085,164,2024-09-01 01:42:18,Web,Completed,5
11086,92,2024-07-22 19:20:10,Web,Cancelled,924.09
11087,83,2024-11-06 19:35:53,Mobile,Cancelled,770.09
11088,210,2024-08-05 14:21:44,Web,Completed,674.8
11089,256,2024-05-27 23:53:59,Web,Completed,1054.77
11090,179,2024-11-29 21:05:15,Mobile,Completed,778.59
11091,120,2024-12-01 16:01:28,Web,Completed,547.22
11092,323,2024-12-03 14:38:57,Mobile,Completed,1184.05
11093,194,2024-11-17 15:47:38,Mobile,Completed,1066.52
11094,77,2024-04-05 01:16:44,Mobile,Completed,325.38
11095,291,2024-10-21 19:50:44,Web,Completed,1763.89
11096,41,2024-04-27 00:06:46,Web,Completed,1400.58
11097,311,2024-05-18 16:17:14,Web,Completed,432.89
11098,58,2024-07-30 11:20:23,Marketplace,Completed,1381.78
11099,204,2024-07-11 19:05:27,Mobile,Cancelled,272.89
11100,179,2024-11-17 19:18:17,Mobile,Completed,665.55
11101,345,2024-03-04 04:31:12,Mobile,Completed,685.72
11102,105,2024-08-06 10:22:14,Web,Completed,540.88
11103,38,2024-10-04 04:07:02,Mobile,Completed,305.8
11104,164,2024-06-09 05:59:33,Web,Completed,510.04
11105,113,2024-11-21 04:35:16,Web,Completed,0
11106,247,2024-10-01 08:57:20,Mobile,Completed,1238.28
11107,23,2024-02-28 16:59:49,Web,Completed,115.96
11108,116,2024-02-25 07:51:54,Mobile,Completed,558.07
11109,320,2024-09-28 19:59:06,Mobile,Completed,477.63
11110,239,2024-05-17 15:10:55,Web,Completed,824.26
11111,44,2024-09-10 08:56:02,Marketplace,Completed,220.62
11112,8,2024-10-04 18:13:09,Web,Completed,382.2
11113,190,2024-01-14 07:55:38,Marketplace,Completed,1490.17
11114,196,2024-09-14 21:41:37,Web,Completed,548.65
11115,69,2024-11-30 16:16:37,Mobile,Completed,244.16
11116,325,2024-10-28 13:15:05,Marketplace,Completed,56.73
11117,10,2024-06-23 21:20:19,Mobile,Completed,822.13
11118,335,2024-06-22 14:36:54,Web,Completed,1358.91
11119,3,2024-04-08 06:00:35,Web,Completed,662.34
11120,205,2024-06-30 19:34:29,Mobile,Completed,471.71
11121,350,2024-01-12 00:26:03,Mobile,Completed,343.21
11122,352,2024-03-11 07:03:15,Web,Completed,253.96
11123,343,2024-10-12 08:57:25,Web,Completed,621.63
11124,85,2024-04-23 18:41:40,Marketplace,Completed,631.55
11125,256,2024-05-03 07:03:51,Web,Completed,33.58
11126,107,2024-09-11 21:38:30,Web,Completed,306.41
11127,112,2024-07-06 10:12:24,Mobile,Completed,949.96
11128,161,2024-06-11 15:21:20,Web,Refunded,100.19
11129,154,2024-03-12 01:54:56,Marketplace,Completed,148.56
11130,183,2024-05-04 04:09:40,Web,Completed,350.21
11131,39,2024-08-09 13:18:07,Web,Completed,1121.27
11132,294,2024-08-12 04:45:44,Web,Completed,1249.25
11133,125,2024-05-24 23:46:53,Web,Completed,1244.48
11134,161,2024-09-05 05:19:43,Marketplace,Completed,405.52
11135,278,2024-10-21 09:49:09,Web,Completed,742.23
11136,18,2024-02-03 22:48:00,Web,Completed,457.64
11137,219,2024-08-31 05:03:32,Marketplace,Cancelled,735.23
11138,251,2024-09-18 18:14:09,Web,Completed,798.84
11139,303,2024-09-20 10:20:45,Mobile,Refunded,147.6
11140,80,2024-04-14 09:01:41,Marketplace,Cancelled,908.43
11141,54,2024-04-01 16:05:11,Marketplace,Completed,55.42
11142,316,2024-06-08 20:09:05,Web,Completed,760.04
11143,184,2024-01-24 07:20:25,Web,Completed,1149.16
11144,76,2024-04-21 04:43:44,Web,Completed,112.47
11145,300,2024-11-17 04:26:37,Mobile,Completed,349.33
11146,106,2024-10-31 16:43:44,Web,Completed,732.63
11147,98,2024-12-07 12:17:45,Web,Completed,629.74
11148,50,2024-01-11 03:58:46,Web,Completed,281
11149,242,2024-08-22 21:04:44,Web,Completed,859.81
11150,109,2024-01-21 10:25:21,Mobile,Cancelled,835.64
11151,254,2024-12-02 10:37:16,Web,Completed,294.78
11152,216,2024-07-08 00:00:27,Web,Completed,957.14
11153,226,2024-09-14 19:08:23,Web,Completed,3099.65
11154,96,2024-03-26 00:58:37,Web,Completed,243.6
11155,142,2024-08-09 03:00:04,Web,Completed,712.44
11156,18,2024-11-04 00:22:02,Web,Completed,1046.46
11157,123,2024-06-01 22:52:55,Mobile,Completed,165.68
11158,210,2024-10-16 04:25:22,Web,Completed,524.84
11159,347,2024-05-09 19:09:02,Mobile,Completed,80.5
11160,264,2024-03-23 11:53:32,Web,Refunded,950.51
11161,51,2024-06-27 17:29:16,Web,Cancelled,635.7
11162,39,2024-09-06 08:46:37,Web,Completed,39.06
11163,346,2024-03-22 04:33:27,Marketplace,Completed,1090.97
11164,152,,Web,Completed,88.04
11165,135,2024-06-05 02:27:37,Web,Cancelled,1717.68
11166,25,2024-11-09 08:06:36,Marketplace,Completed,802.87
11167,24,2024-07-04 06:56:23,Web,Completed,58.17
11168,7,,Web,Completed,656.37
11169,144,2024-01-12 09:25:09,Web,Completed,336.79
11170,135,2024-07-04 08:21:29,Mobile,Completed,369.26
11171,177,2024-05-23 15:55:08,Web,Completed,548.32
11172,103,2024-01-26 04:17:00,Marketplace,Completed,1063.76
11173,168,2024-04-13 19:50:02,Web,Cancelled,1208.16
11174,314,2024-05-05 07:15:37,Mobile,Completed,166.62
11175,291,2024-08-19 11:16:10,Mobile,Completed,729.97
11176,5,2024-03-16 23:42:56,Mobile,Completed,1098.33
11177,18,2024-10-23 07:11:25,Web,Completed,1054.23
11178,232,2024-09-08 11:07:11,Web,Completed,82.7
11179,147,2024-08-12 06:30:21,Web,Completed,450.14
11180,263,2024-09-16 09:59:16,Marketplace,Completed,78.71
11181,20,2024-08-30 08:09:51,Web,Completed,134.16
11182,150,2024-02-05 15:53:44,Mobile,Completed,631.03
11183,313,2024-08-12 01:46:48,Mobile,Completed,382.7
11184,180,2024-03-15 06:44:31,Marketplace,Completed,240.75
11185,282,2024-04-03 12:40:44,Web,Completed,505.65
11186,89,2024-10-15 21:06:45,Web,Completed,514.2
11187,31,2024-05-17 08:21:12,Marketplace,Completed,711.69
11188,91,2024-10-13 12:59:35,Web,Completed,1481.66
11189,251,2024-11-04 03:11:09,Mobile,Completed,459.38
11190,19,2024-03-31 23:36:36,Mobile,Completed,204.64
11191,77,2024-12-11 07:10:13,Mobile,Completed,596.61
11192,325,2024-06-11 17:04:15,Mobile,Cancelled,771.72
11193,184,2024-03-07 03:19:31,Mobile,Completed,401.09
11194,11,2024-04-13 16:15:29,Web,Completed,70.68
11195,210,2024-01-04 20:38:39,Mobile,Completed,795.37
11196,50,2024-03-03 14:07:30,Web,Completed,251.59
11197,316,2024-12-16 22:23:43,Marketplace,Completed,622.71
11198,260,2024-02-24 04:14:42,Web,Completed,119.48
11199,311,2024-11-09 18:10:17,Mobile,Completed,197.78
11200,164,2024-08-28 14:27:46,Mobile,Refunded,145.52
11201,24,2024-08-09 18:31:21,Web,Completed,725.86
11202,184,2024-11-17 19:16:03,Mobile,Completed,1396.25
11203,191,2024-10-25 04:11:55,Mobile,Completed,803.74
11204,106,2024-07-08 00:24:51,Web,Completed,557.48
11205,87,2024-08-04 21:43:03,Marketplace,Completed,720.2
11206,58,2024-12-27 02:10:35,Mobile,Completed,1239.5
11207,347,2024-11-26 06:09:19,Web,Completed,297.13
11208,287,2024-05-02 14:44:03,Marketplace,Completed,625.24
11209,60,2024-03-29 19:42:24,Web,Completed,993.12
11210,45,2024-01-14 07:04:27,Web,Completed,768.07
11211,314,2024-06-11 02:35:28,Marketplace,Completed,2525.2
11212,106,2024-08-14 17:52:01,Web,Completed,1300.49
11213,109,2024-09-01 18:15:39,Mobile,Completed,623.85
11214,270,2024-12-29 22:44:37,Web,Completed,433.88
11215,50,2024-03-19 16:55:31,Mobile,Completed,494.2
11216,107,2024-06-30 15:57:02,Web,Completed,900.31
11217,88,2024-09-17 21:48:32,Mobile,Cancelled,625.31
11218,341,2024-02-03 21:12:53,Mobile,Completed,435.43
11219,283,2024-04-05 18:23:43,Web,Completed,846.25
11220,63,2024-09-25 17:49:59,Web,Completed,1144.11
11221,166,2024-09-16 03:47:28,Mobile,Cancelled,637.53
11222,189,2024-03-14 16:00:43,Web,Completed,32.1
11223,66,2024-10-20 12:55:57,Marketplace,Completed,155.22
11224,193,2024-11-15 01:25:41,Mobile,Completed,18.1
11225,347,2024-06-03 19:47:31,Web,Completed,488.66
11226,180,2024-04-30 04:49:54,Web,Completed,1044.6
11227,36,2024-12-27 09:22:31,Web,Completed,468.47
11228,278,2024-04-05 22:29:19,Mobile,Cancelled,1341.74
11229,179,2024-08-18 10:47:00,Web,Cancelled,587.18
11230,17,2024-05-12 13:26:28,Web,Cancelled,932.29
11231,104,2024-10-03 03:39:50,Mobile,Completed,584.23
11232,196,2024-08-14 21:00:28,Web,Completed,556.69
11233,148,2024-01-08 12:24:46,Mobile,Completed,658.19
11234,283,2024-01-20 13:06:30,Mobile,Completed,1019.41
11235,239,2024-02-11 04:13:47,Web,Completed,15
11236,19,2024-12-27 08:42:54,Mobile,Completed,818.16
11237,278,2024-09-16 16:37:26,Mobile,Refunded,478.45
11238,196,2024-04-28 22:58:07,Marketplace,Completed,177.02
11239,206,2024-12-10 05:41:29,Web,Completed,759.12
11240,158,2024-04-20 04:43:06,Web,Completed,930.81
11241,137,2024-08-17 07:17:06,Marketplace,Completed,805
11242,145,2024-06-25 11:06:24,Web,Completed,342.94
11243,152,2024-11-29 04:30:39,Marketplace,Completed,101.04
11244,193,2024-06-24 21:59:10,Web,Completed,894.49
11245,73,2024-01-22 14:22:35,Web,Completed,74.92
11246,224,2024-05-24 20:54:42,Marketplace,Completed,741
11247,261,2024-11-21 10:51:02,Web,Completed,602.36
11248,252,2024-05-23 23:27:24,Web,Completed,941.11
11249,249,2024-11-16 05:16:29,Web,Completed,104.23
11250,322,2024-01-11 22:12:01,Mobile,Completed,560.53
11251,142,2024-08-17 12:52:57,Mobile,Completed,205.9
11252,236,2024-02-24 09:20:01,Web,Completed,212.97
11253,333,2024-06-05 18:11:04,Web,Completed,268.76
11254,358,2024-07-15 08:28:23,Web,Completed,113.69
11255,175,2024-09-14 07:20:38,Mobile,Completed,1136.95
11256,239,2024-09-22 11:00:30,Web,Cancelled,174.73
11257,253,2024-03-30 00:42:51,Mobile,Completed,387.58
11258,97,2024-09-11 23:32:21,Marketplace,Refunded,101.42
11259,196,2024-08-31 16:34:48,Web,Completed,15
11260,53,2024-01-06 14:36:59,Marketplace,Completed,905.6
11261,204,2024-09-10 09:42:36,Web,Completed,569.49
11262,26,2024-12-06 01:56:56,Mobile,Completed,217.7
11263,107,2024-07-16 01:32:41,Web,Completed,127.55
11264,97,2024-03-11 10:49:19,Mobile,Completed,247.26
11265,259,2024-04-04 22:15:19,Mobile,Cancelled,734.22
11266,43,2024-10-08 05:16:07,Mobile,Completed,599.28
11267,226,2024-01-01 18:27:23,Marketplace,Completed,620.29
11268,245,2024-03-02 10:10:06,Web,Completed,535.16
11269,100,2024-03-12 11:01:02,Web,Completed,812.3
11270,247,2024-03-27 08:40:45,Marketplace,Completed,762
11271,223,2024-10-31 07:52:25,Mobile,Completed,777.33
11272,220,2024-02-14 15:52:06,Mobile,Completed,317.72
11273,34,2024-03-18 11:31:25,Mobile,Completed,607.72
11274,138,2024-11-19 01:15:58,Web,Completed,145.68
11275,118,2024-01-28 03:08:20,Web,Completed,974.68
11276,167,2024-04-18 13:25:39,Web,Completed,539.08
11277,313,2024-03-31 00:31:11,Mobile,Completed,33.5
11278,93,2024-10-17 07:56:55,Marketplace,Cancelled,41.58
11279,121,2024-07-08 11:57:13,Mobile,Completed,7225.88
11280,329,2024-02-25 01:15:58,Mobile,Cancelled,189.56
11281,152,2024-08-01 23:45:29,Web,Completed,768
11282,6,2024-11-26 09:18:45,Web,Cancelled,1658.98
11283,260,2024-11-16 03:48:33,Web,Completed,307.39
11284,115,2024-12-04 13:27:01,Web,Completed,285.38
11285,237,2024-11-07 23:39:55,Web,Completed,310.75
11286,206,2024-11-11 07:06:21,Web,Completed,269.1
11287,164,2024-12-19 14:09:44,Web,Completed,1065.65
11288,65,2024-08-09 18:38:56,Mobile,Completed,57.98
11289,323,2024-11-18 18:11:22,Mobile,Cancelled,445.44
11290,306,2024-04-27 22:28:24,Mobile,Completed,1449.41
11291,124,2024-06-13 08:15:23,Marketplace,Completed,1634.64
11292,172,2024-05-01 10:29:33,Web,Completed,769.34
11293,238,2024-02-21 18:51:35,Marketplace,Completed,655.44
11294,133,2024-01-22 19:47:18,Mobile,Completed,130.98
11295,216,2024-12-14 20:38:10,Mobile,Completed,514.27
11296,23,2024-09-04 11:26:57,Marketplace,Completed,420.14
11297,322,2024-03-24 11:57:24,Web,Completed,565.08
11298,101,2024-05-02 16:30:56,Web,Cancelled,1068.05
11299,164,2024-08-15 01:46:06,Web,Completed,441.44
11300,212,2024-02-19 10:05:27,Web,Completed,46.37
11301,84,2024-04-06 12:43:42,Mobile,Completed,958.76
11302,101,2024-02-02 21:45:43,Mobile,Completed,1035.79
11303,178,2024-10-25 03:23:11,Mobile,Completed,104.82
11304,17,2024-05-20 20:18:50,Web,Completed,1129.48
11305,117,2024-03-14 06:46:51,Web,Completed,595.08
11306,208,2024-03-11 09:03:42,Mobile,Completed,942.76
11307,51,2024-06-02 14:04:21,Mobile,Completed,506.47
11308,109,2024-09-08 18:46:22,Web,Completed,885.82
11309,345,2024-03-21 04:34:16,Web,Completed,283.95
11310,304,2024-03-14 11:57:32,Web,Completed,545.16
11311,69,2024-11-10 02:33:20,Mobile,Completed,789.78
11312,248,2024-01-01 02:15:53,Mobile,Completed,176
11313,212,2024-08-14 02:08:39,Web,Completed,301.08
11314,259,2024-01-06 14:42:30,Marketplace,Cancelled,179.15
11315,80,2024-08-18 05:59:32,Web,Completed,237.04
11316,319,2024-04-08 01:31:08,Web,Completed,164.53
11317,184,2024-04-24 18:59:46,Web,Completed,261.15
11318,290,2024-07-01 15:10:30,Mobile,Completed,604.96
11319,273,2024-03-05 10:04:03,Mobile,Refunded,863.35
11320,118,2024-09-23 23:21:38,Mobile,Completed,366.81
11321,3,2024-11-08 22:16:34,Marketplace,Completed,265.58
11322,204,2024-06-04 19:12:37,Web,Completed,725.07
11323,133,2024-10-06 01:53:50,Web,Completed,35.97
11324,93,2024-10-07 05:50:36,Web,Cancelled,748.2
11325,49,2024-09-25 01:44:29,Mobile,Completed,238.03
11326,73,2024-10-05 15:13:59,Web,Completed,382.74
11327,278,2024-12-29 22:56:09,Web,Completed,591.08
11328,74,2024-03-25 19:41:47,Mobile,Completed,357.46
11329,270,2024-07-23 05:30:18,Marketplace,Completed,1116.63
11330,40,2024-12-13 02:32:35,Marketplace,Completed,378.6
11331,325,2024-03-06 04:09:27,Web,Completed,1144.81
11332,86,2024-05-06 09:47:28,Web,Completed,1636.67
11333,291,2024-08-10 11:34:37,Mobile,Completed,365.2
11334,81,2024-02-01 10:56:46,Marketplace,Completed,440.14
11335,75,2024-04-14 20:43:11,Web,Completed,701.62
11336,241,2024-04-23 05:44:58,Marketplace,Completed,70.68
11337,36,2024-07-06 05:20:46,Mobile,Refunded,6108.48
11338,91,2024-07-20 06:01:43,Web,Completed,390.58
11339,221,2024-06-16 15:40:20,Web,Cancelled,823.22
11340,17,2024-10-24 11:02:47,Web,Completed,271.41
11341,98,2024-07-24 16:30:03,Web,Completed,828.85
11342,151,2024-09-28 08:20:20,Web,Completed,497.6
11343,217,2024-12-02 07:15:20,Mobile,Completed,-10.16
11344,72,2024-07-26 03:13:41,Web,Completed,41.31
11345,201,2024-10-22 17:21:32,Mobile,Completed,172.64
11346,247,2024-06-18 23:32:25,Mobile,Completed,485.39
11347,130,2024-05-31 12:42:36,Web,Completed,415.11
11348,80,2024-01-17 12:08:08,Mobile,Completed,1088.7
11349,92,2024-10-25 07:50:03,Web,Completed,135.96
11350,200,2024-02-01 16:39:42,Mobile,Refunded,387.22
11351,1,2024-11-10 02:10:22,Web,Completed,441.35
11352,64,2024-02-27 11:49:53,Marketplace,Completed,76.53
11353,41,2024-10-09 12:02:25,Web,Completed,74.98
11354,173,2024-12-23 21:55:04,Marketplace,Completed,1077.09
11355,293,2024-07-20 06:09:50,Mobile,Completed,372.76
11356,311,2024-10-06 13:45:38,Web,Completed,137.72
11357,237,2024-11-24 06:15:53,Mobile,Cancelled,666.08
11358,109,2024-11-02 22:51:35,Web,Completed,205.54
11359,17,2024-06-28 13:34:39,Web,Completed,462.6
11360,189,2024-11-29 14:07:45,Web,Completed,561.54
11361,71,2024-02-08 16:10:08,Mobile,Completed,1146.75
11362,158,2024-02-06 04:21:40,Web,Completed,209.33
11363,215,2024-04-09 07:48:50,Mobile,Completed,650.33
11364,26,2024-12-29 06:53:53,Web,Completed,528.7
11365,34,2024-08-27 23:48:49,Web,Completed,478.92
11366,8,2024-03-09 09:36:38,Mobile,Completed,1034.23
11367,328,2024-05-18 09:08:50,Marketplace,Completed,222.24
11368,302,2024-01-05 10:06:21,Web,Cancelled,449.42
11369,69,2024-06-03 07:53:53,Marketplace,Completed,838.17
11370,122,2024-08-07 08:08:02,Web,Completed,1488.29
11371,217,2024-05-26 19:20:59,Mobile,Completed,624.52
11372,246,2024-07-02 03:08:27,Web,Completed,776.14
11373,140,2024-03-11 02:14:26,Mobile,Completed,1991.66
11374,148,2024-01-26 10:27:48,Web,Completed,141.28
11375,255,2024-02-04 03:20:26,Mobile,Refunded,917.28
11376,301,2024-09-04 22:24:08,Web,Completed,353.42
11377,48,2024-01-18 21:56:53,Web,Completed,649.7
11378,70,2024-03-09 08:57:19,Mobile,Completed,1291.88
11379,268,2024-09-02 11:09:55,Web,Completed,687.49
