order_id,product_id,quantity
11324,216,1
11324,197,4
11324,90,5
11325,210,5
11325,216,1
11325,13,3
11325,90,1
11326,201,3
11327,50,4
11327,129,4
11328,199,1
11328,181,2
11328,94,4
11329,8,4
11329,135,1
11329,168,4
11329,219,1
11329,151,3
11330,1,4
11331,130,4
11331,79,2
11331,126,5
11331,13,1
11331,108,4
11332,39,5
11332,19,2
11332,76,4
11333,107,4
11333,151,4
11334,62,4
11334,32,2
11334,86,2
11335,39,4
11335,145,5
11336,158,1
11337,216,4
11337,208,2
11337,144,2
11337,212,4
11337,132,4
11338,213,2
11338,86,3
11338,61,1
11338,40,2
11339,40,3
11339,176,2
11339,213,2
11339,27,3
11339,171,2
11340,97,1
11340,119,2
11340,208,2
11341,66,4
11341,164,4
11341,15,1
11342,77,3
11342,4,1
11342,183,4
11343,143,2
11343,174,5
11343,49,3
11344,210,3
11345,172,2
11346,6,3
11346,30,5
11346,13,3
11347,192,2
11347,136,5
11347,68,4
11348,32,5
11348,90,5
11348,45,2
11348,9,2
11348,14,2
11349,42,2
11349,93,2
11350,201,2
11350,44,3
11351,16,5
11352,160,3
11353,163,2
11354,36,5
11354,6,2
11354,198,1
11354,202,4
11355,134,2
11355,91,4
11356,183,1
11356,176,5
11356,198,1
11357,103,5
11357,164,3
11357,205,4
11358,103,4
11358,117,1
11358,183,2
11358,154,2
11359,190,4
11360,5,4
11360,194,3
11360,174,1
11360,216,5
11361,81,5
11361,123,3
11361,26,1
11361,210,3
11361,14,2
11362,180,1
11362,70,1
11362,116,5
11363,36,2
11363,77,3
11363,25,1
11364,134,5
11364,116,2
11364,183,4
11365,50,2
11365,199,4
11366,215,3
11366,86,4
11366,186,3
11366,211,1
11366,47,5
11367,68,4
11368,7,2
11368,157,4
11369,127,4
11369,65,2
11369,169,3
11369,158,4
11369,130,5
11370,45,5
11370,71,2
11370,31,5
11370,216,2
11370,175,5
11371,93,3
11371,152,3
11371,103,5
11372,77,4
11372,159,5
11372,177,3
11373,138,3
11373,149,3
11373,5,2
11374,55,4
11375,32,5
11375,33,2
11375,196,5
11375,90,5
11376,119,2
11376,85,2
11377,114,2
11377,14,2
11377,133,4
11378,54,5
11378,24,1
11378,66,2
11378,153,5
11379,47,1
11379,219,4
11379,174,3
11380,177,4
11380,158,4
11380,169,5
11380,92,1
11380,137,2
11381,26,1
11382,198,4
11382,38,3
11382,40,1
11382,162,2
11383,199,5
11383,170,5
11383,152,4
11383,186,2
11383,139,5
11384,220,5
11384,72,1
11384,21,3
11385,72,5
11385,129,4
11385,136,3
11385,54,4
11386,76,5
11386,141,2
11386,12,3
11386,90,4
11387,26,4
11388,193,2
11388,29,4
11389,22,1
11389,15,5
11389,90,4
11389,155,4
11390,60,3
11391,94,4
11391,148,3
11392,219,3
11392,76,4
11392,173,4
11392,194,2
11393,54,2
11394,9,1
11394,7,4
11394,75,3
11394,209,2
11395,196,1
11395,14,1
11396,91,5
11397,65,3
11397,59,5
11397,67,3
11397,89,3
11398,107,2
11398,195,1
11398,110,5
11398,2,3
11398,204,3
11399,50,2
11399,117,3
11399,78,1
11399,74,1
11399,68,4
11400,186,4
11401,40,1
11401,11,4
11401,77,1
11401,173,2
11402,63,5
11402,151,5
11403,117,4
11404,60,4
11404,119,3
11404,120,5
11404,39,5
11405,138,4
11405,18,5
11405,30,3
11405,191,1
11406,66,5
11407,166,4
11407,117,3
11407,171,5
11407,2,4
11407,200,1
11408,191,4
11408,125,1
11409,80,2
11409,11,5
11409,126,4
11409,214,1
11410,180,2
11410,81,1
11411,106,3
11412,186,1
11412,85,2
11412,129,5
11412,16,4
11413,180,3
11413,124,4
11413,79,5
11414,119,5
11415,92,5
11415,209,-3
11415,74,2
11415,131,5
11415,38,1
11416,163,4
11416,149,2
11417,152,3
11417,79,1
11417,170,5
11417,40,5
11417,50,3
11418,70,3
11418,139,5
11419,193,5
11419,24,3
11419,185,2
11419,155,5
11420,177,3
11420,72,1
11420,169,5
11421,102,2
11421,12,4
11421,34,1
11422,108,0
11422,185,5
11422,48,4
11422,130,4
11423,24,1
11423,167,2
11423,58,2
11423,161,1
11424,14,1
11425,187,3
11425,213,5
11425,179,3
11426,190,1
11426,77,5
11426,83,5
11426,92,0
11426,50,5
11427,19,2
11427,39,4
11427,13,5
11428,149,5
11429,54,5
11429,24,5
11429,53,3
11430,23,1
11430,95,5
11430,121,1
11430,212,3
11430,19,2
11431,13,4
11431,56,2
11432,43,1
11432,119,3
11432,133,1
11432,29,5
11432,38,2
11433,136,2
11433,119,2
11433,76,3
11433,95,2
11434,92,1
11435,66,2
11435,121,5
11435,159,3
11435,65,3
11435,220,3
11436,77,4
11436,62,1
11436,121,4
11436,172,2
11437,35,1
11437,116,1
11437,209,2
11437,183,3
11438,184,5
11438,201,5
11438,162,1
11438,117,5
11439,117,4
11439,174,2
11439,35,5
11439,89,3
11440,182,4
11440,84,3
11440,50,4
11440,46,1
11441,75,5
11441,114,3
11441,182,1
11442,15,3
11442,10,5
11443,118,2
11444,30,5
11445,115,2
11445,112,1
11445,63,1
11445,57,5
11445,207,2
11446,41,3
11446,45,3
11446,185,4
11447,143,5
11448,100,5
11449,116,4
11450,146,2
11451,189,4
11451,92,1
11451,89,5
11452,111,3
11453,156,4
11453,121,1
11453,201,4
11453,53,5
11453,213,1
11454,48,2
11454,39,1
11454,26,5
11455,34,1
11455,109,3
11456,110,4
11456,125,5
11456,182,5
11456,32,4
11456,39,1
11457,76,1
11458,24,3
11458,69,3
11458,136,2
11458,168,2
11459,219,3
11459,75,4
11459,135,1
11459,174,2
11460,16,4
11460,182,2
11461,156,3
11462,148,3
11462,1,4
11462,33,4
11463,159,3
11463,139,5
11463,141,4
11464,109,4
11464,61,1
11464,115,3
11464,173,4
11464,104,5
11465,214,3
11466,172,2
11467,84,5
11467,186,1
11467,212,5
11467,164,4
11467,203,3
11468,149,3
11469,78,4
11470,73,3
11471,146,4
11471,30,2
11471,70,3
11471,36,3
11471,14,4
11472,131,3
11472,67,3
11472,11,3
11472,220,1
11473,112,5
11474,162,1
11474,168,3
11474,145,2
11475,190,1
11476,192,2
11476,154,2
11476,104,1
11476,163,3
11476,107,4
11477,38,1
11477,98,1
11477,141,1
11477,181,1
11478,188,3
11479,76,2
11480,163,1
11480,203,2
11480,7,3
11480,42,5
11480,115,5
11481,97,4
11481,114,3
11481,124,5
11482,65,5
11482,111,3
11482,6,1
11482,4,2
11482,130,2
11483,165,3
11483,162,5
11483,108,1
11483,216,2
11484,85,1
11484,67,5
11484,165,5
11484,15,4
11485,152,5
11485,68,3
11485,9,4
11485,194,2
11486,179,2
11486,177,1
11486,202,2
11487,131,3
11487,37,2
11487,51,5
11487,152,3
11487,162,5
11488,23,2
11488,188,3
11488,101,2
11488,186,1
11488,191,3
11489,94,1
11489,10,4
11489,56,5
11490,184,3
11490,33,1
11490,178,5
11491,117,2
11491,100,2
11491,10,5
11491,147,2
11492,205,3
11492,131,4
11492,152,5
11493,178,3
11493,66,1
11493,186,5
11494,188,1
11494,179,4
11494,22,5
11494,104,4
11494,174,5
11495,14,2
11495,207,3
11496,186,2
11496,58,0
11496,19,1
11497,7,5
11497,91,2
11498,123,1
11498,148,5
11499,52,4
11499,71,4
11499,209,2
11500,76,2
11500,169,1
11501,75,5
11501,22,4
11501,215,2
11501,42,4
11501,148,4
11502,18,1
11502,18,5
11503,73,1
11503,37,2
11503,113,5
11503,54,4
11504,37,1
11504,69,5
11505,218,1
11505,149,5
11506,125,2
11506,72,4
11507,198,4
11507,69,2
11507,220,4
11507,169,5
11507,70,3
11508,46,3
11508,77,4
11509,162,5
11510,116,2
11510,151,5
11510,106,3
11511,98,5
11511,65,4
11511,113,1
11511,206,1
11511,148,3
11512,85,4
11512,77,3
11512,123,3
11512,86,1
11513,156,5
11513,137,1
11513,82,2
11513,111,2
11514,84,2
11514,40,2
11514,158,4
11514,187,1
11514,80,2
11515,85,1
11515,82,5
11515,186,5
11515,116,4
11516,54,2
11516,114,4
11517,219,3
11517,183,3
11517,48,2
11517,40,2
11518,27,4
11518,4,5
11519,99,5
11519,91,4
11519,49,1
11520,51,1
11520,107,1
11521,42,3
11522,72,4
11523,33,3
11523,43,4
11523,180,3
11523,29,1
11524,122,5
11525,216,5
11526,197,5
11526,183,5
11526,13,1
11527,157,5
11527,163,3
11527,124,3
11528,101,4
11528,83,4
11528,74,1
11528,205,5
11529,39,1
11529,162,4
11529,174,3
11529,153,2
11530,151,2
11530,93,3
11531,105,5
11531,56,4
11531,202,1
11531,59,1
11532,184,3
11533,128,2
11533,122,5
11533,84,1
11533,58,2
11533,116,4
11534,211,2
11535,1,1
11536,96,1
11536,124,2
11536,214,4
11536,82,3
11536,46,3
11537,182,2
11537,59,3
11538,24,2
11538,39,5
11538,20,1
11538,37,1
11538,109,5
11539,154,5
11539,50,1
11540,22,4
11540,40,2
11540,71,5
11541,211,5
11541,36,5
11541,87,3
11542,177,5
11543,137,5
11544,90,5
11544,132,2
11544,73,3
11544,157,3
11545,106,2
11545,89,3
11546,54,5
11546,106,1
11546,111,4
11546,171,1
11546,73,2
11547,5,4
11547,198,1
11547,185,3
11547,63,2
11547,154,2
11548,64,5
11549,88,5
11549,79,1
11550,182,3
11550,96,3
11551,33,3
11552,105,2
11552,2,3
11552,165,4
11552,132,4
11552,36,3
11553,217,4
11553,34,1
11553,191,2
11553,81,3
11553,82,4
11554,58,2
11554,159,3
11555,27,4
11556,65,2
11556,199,2
11556,20,1
11556,137,3
11557,199,2
11557,210,5
11558,185,4
11558,10,5
11558,177,1
11559,184,3
11560,173,4
11560,217,2
11560,207,1
11560,126,1
11561,105,3
11561,42,4
11562,177,1
11562,175,1
11562,88,3
11563,16,4
11563,194,2
11563,115,5
11563,205,2
11563,162,2
11564,28,3
11565,52,3
11565,180,1
11565,151,1
11565,59,3
11565,29,1
11566,214,5
11566,192,4
11566,192,1
11566,140,4
11566,39,3
11567,46,4
11567,111,5
11567,114,1
11568,213,5
11568,144,3
11568,135,4
11569,109,1
11569,61,4
11570,43,5
11570,66,1
11570,155,2
11571,130,1
11571,63,1
11572,154,2
11572,61,5
11572,196,2
11572,42,3
11573,208,2
11573,25,3
11573,195,5
11573,188,4
11574,68,3
11574,217,1
11575,198,4
11575,137,1
11575,144,3
11576,95,5
11576,215,2
11576,95,2
11576,70,5
11576,9,4
11577,206,1
11577,83,2
11577,22,4
11577,181,3
11578,64,3
11578,68,3
11578,90,3
11578,66,1
11578,31,1
11579,214,5
11579,168,1
11579,150,4
11580,84,1
11581,53,5
11581,62,2
11582,147,1
11582,123,3
11582,169,4
11582,139,4
11582,32,2
11583,27,2
11583,24,5
11583,166,3
11583,127,5
11584,53,4
11585,94,5
11585,217,1
11585,80,1
11585,206,3
11585,72,3
11586,145,3
11586,182,3
11586,192,3
11586,220,2
11586,183,2
11587,126,4
11587,61,5
11587,109,4
11587,93,2
11588,187,1
11588,107,4
11588,13,2
11588,97,3
11589,178,2
11589,50,3
11589,198,1
11589,212,1
11590,52,1
11590,35,4
11590,190,1
11590,146,2
11591,199,3
11591,7,2
11592,108,2
11593,204,1
11593,101,5
11593,36,2
11593,123,1
11593,46,4
11594,106,2
11594,78,5
11594,207,1
11594,113,2
11594,93,4
11595,183,5
11595,170,1
11595,169,5
11595,213,4
11596,205,3
11596,44,5
11596,110,1
11597,148,2
11597,66,4
11597,44,5
11597,108,5
11597,217,1
11598,152,1
11598,217,5
11598,1,4
11598,50,2
11599,7,4
11599,126,5
11600,39,1
11600,2,4
11600,87,2
11600,77,4
11600,172,4
11601,44,3
11602,185,1
11603,142,4
11603,141,1
11603,14,2
11604,114,3
11604,95,1
11604,79,1
11604,211,5
11604,61,2
11605,43,1
11605,157,2
11606,132,4
11606,122,3
11607,101,1
11607,105,1
11607,17,3
11607,218,4
11608,27,1
11608,60,1
11608,111,2
11608,69,5
11608,2,1
11609,49,5
11609,9,1
11609,104,3
11609,19,5
11610,106,4
11610,165,4
11610,184,4
11611,207,3
11611,29,2
11611,91,4
11611,159,4
11612,34,2
11612,160,4
11613,78,2
11613,17,4
11613,97,2
11613,34,5
11613,69,5
11614,194,5
11614,31,4
11615,69,3
11615,140,5
11615,51,4
11616,136,5
11616,150,4
11617,141,1
11617,8,3
11617,133,1
11617,166,4
11618,75,3
11618,153,3
11618,46,0
11618,185,5
11619,44,4
11619,120,3
11619,72,1
11620,174,5
11620,13,3
11620,27,5
11621,69,4
11621,216,4
11621,93,5
11622,59,3
11622,164,5
11622,111,4
11623,134,2
11623,131,5
11623,161,3
11623,111,5
11623,62,5
11624,159,3
11625,178,1
11625,133,4
11625,114,3
11625,22,3
11625,170,5
11626,105,1
11626,164,4
11626,207,2
11626,79,4
11626,106,5
11627,207,3
11628,126,4
11628,86,2
11628,217,4
11628,152,2
11628,180,5
11629,143,2
11629,80,3
11629,56,3
11630,11,2
11631,26,1
11631,16,4
11631,131,5
11632,14,4
11632,107,1
11632,145,1
11632,193,1
11632,170,5
11633,45,5
11634,106,4
11634,132,4
11634,33,4
11634,42,5
11634,216,2
11635,113,3
11636,167,2
11636,147,1
11636,98,3
11636,49,2
11636,109,3
11637,216,4
11637,98,1
11638,20,4
11638,207,2
11638,130,1
11638,8,3
11638,217,3
11639,98,3
11639,170,3
11639,49,3
11640,10,3
11641,186,3
11642,28,1
11642,91,1
11642,71,4
11642,106,4
11643,7,2
11643,143,3
11644,154,4
11644,66,5
11644,60,4
11644,96,3
11644,36,1
11645,210,1
11645,98,1
11645,1,3
11645,6,1
11646,7,5
11646,204,5
11646,158,3
11647,106,1
11647,214,2
11647,161,2
11648,133,1
11648,26,4
11648,143,5
11648,97,3
11649,169,4
11649,65,4
11649,86,3
11649,66,5
11649,21,3
11650,191,3
11650,122,1
11650,142,5
11651,94,1
11651,191,5
11652,68,1
11652,148,4
11652,18,5
11653,15,2
11653,50,3
11654,19,5
11654,195,3
11654,150,2
11654,66,5
11655,206,1
11655,30,1
11655,166,4
11655,80,1
11656,61,4
11657,146,3
11657,6,4
11658,142,3
11658,81,5
11658,64,2
11658,193,4
11659,170,5
11660,206,2
11660,61,0
11660,102,5
11661,170,4
11661,211,2
11661,35,5
11662,124,5
11662,44,5
11662,124,2
11662,188,1
11662,138,4
11663,178,1
11663,158,2
11663,198,5
11663,220,4
11664,82,3
11664,146,2
11665,149,5
11666,42,1
11666,48,5
11666,108,5
11666,188,3
11667,59,3
11667,190,5
11667,186,2
11667,167,4
11668,19,4
11668,213,4
11668,16,2
11668,126,4
11669,159,2
11669,96,2
11669,110,1
11669,188,1
11670,185,2
11670,196,4
11670,67,1
11670,212,2
11670,88,2
11671,49,5
11671,7,3
11671,86,4
11671,168,4
11671,201,1
11672,24,4
11672,63,4
11673,67,3
11673,172,4
11673,174,1
11673,216,0
11674,217,3
11674,122,1
11674,130,1
11674,112,5
11674,171,1
11675,128,4
11675,111,1
11675,76,5
11676,61,2
11677,105,3
11677,184,3
11677,55,5
11677,88,5
11678,74,5
11678,91,1
11679,32,1
11679,81,1
11679,8,2
11679,70,5
11679,21,5
11680,62,5
11681,169,4
11681,144,2
11682,63,5
11682,156,3
11682,205,4
11682,18,1
11683,70,1
11683,83,5
11683,74,1
11683,77,3
11684,47,4
11684,120,3
11684,72,2
11684,13,2
11685,14,1
11685,50,5
11685,89,1
11685,1,5
11685,3,1
11686,216,3
11686,84,2
11686,144,1
11686,20,3
11687,199,3
11687,141,2
11687,76,5
11687,58,2
11687,56,5
11688,210,4
11688,145,3
11688,129,5
11688,178,1
11688,117,4
11689,147,4
11689,182,2
11690,145,3
11691,88,2
11691,175,2
11691,175,5
11691,70,4
11691,5,2
11692,158,4
11692,122,5
11693,211,5
11693,69,2
11693,156,4
11694,91,1
11694,60,3
11695,20,1
11695,10,1
11695,29,2
11696,35,1
11696,19,5
11696,118,1
11696,138,3
11697,160,5
11698,18,4
11698,160,5
11698,212,5
11699,216,1
11699,195,4
11699,171,4
11700,117,5
11700,158,1
11700,135,1
11700,28,1
11701,2,3
11701,152,1
11702,203,1
11702,156,4
11702,36,2
11702,122,5
11702,87,1
11703,151,4
11703,181,2
11703,216,5
11703,90,3
11704,39,3
11704,171,2
11704,118,2
11704,38,4
11705,203,1
11706,79,3
11706,111,3
11707,204,2
11707,44,5
11707,53,3
11707,5,2
11707,213,3
11708,75,1
11709,64,2
11709,48,5
11709,45,5
11709,58,2
11709,104,3
11710,78,2
11710,36,5
11710,12,5
11710,145,5
11711,119,1
11711,210,5
11711,14,1
11711,44,4
11711,11,1
11712,191,2
11712,46,5
11712,64,2
11713,97,2
11713,23,2
11714,135,4
11714,89,4
11714,214,5
11714,188,3
11715,145,5
11715,204,3
11715,149,5
11716,186,4
11716,66,5
11716,154,3
11717,111,3
11717,150,2
11717,173,5
11717,18,3
11717,9,4
11718,88,5
11718,217,1
11719,25,4
11719,87,3
11720,149,1
11720,47,2
11720,126,5
11721,71,4
11721,78,4
11721,189,3
11722,24,5
11722,148,3
11722,139,4
11722,215,5
11723,5,3
11724,36,1
11724,26,5
11724,92,5
11724,3,5
11725,203,4
11725,126,1
11725,57,4
11725,66,4
11726,54,2
11726,89,5
11726,200,1
11727,140,5
11728,214,5
11728,109,2
11728,18,1
11728,48,4
11728,113,2
11729,101,2
11729,59,4
11729,29,1
11729,16,4
11729,173,-4
11730,65,3
11730,32,4
11731,166,2
11732,169,3
11733,199,1
11733,122,5
11733,95,3
11733,127,4
11733,192,3
11734,49,4
11734,153,2
11735,126,3
11736,21,5
11736,140,4
11737,149,3
11737,212,5
11737,78,4
11738,111,1
11738,2,5
11739,55,2
11739,130,4
11740,15,3
11740,111,2
11740,112,3
11740,145,2
11740,171,4
11741,56,3
11741,163,2
11742,200,5
11742,205,5
11742,183,-5
11742,18,2
11742,121,3
11743,159,4
11744,179,1
11744,97,3
11744,208,1
11744,66,2
11745,116,2
11745,88,2
11745,187,4
11746,116,3
11747,176,1
11747,203,1
11747,131,2
11747,190,1
11748,143,3
11748,73,5
11748,3,2
11748,127,2
11748,47,2
11749,111,4
11749,145,4
11749,79,4
11749,25,4
11750,4,5
11750,176,2
11751,14,3
11752,106,3
11753,42,1
11753,219,2
11753,133,5
11754,194,1
11754,108,1
11755,144,2
11756,10,1
11756,112,5
11757,32,1
11757,6,3
11757,61,1
11757,59,2
11757,55,3
11758,200,4
11759,181,5
11759,25,1
11759,64,2
11759,184,1
11759,146,2
11760,81,5
11760,220,3
11760,172,3
11760,177,4
11761,204,3
11761,80,2
11761,100,2
11762,156,2
11762,58,5
11762,129,4
11762,185,1
11763,60,4
11763,42,4
11763,91,2
11763,86,4
11764,15,3
11765,97,4
11766,168,3
11766,167,2
11766,47,3
11767,111,1
11767,112,2
11767,159,5
11767,172,3
11768,73,2
11768,120,5
11768,185,4
11768,111,5
11769,185,4
11769,40,3
11769,195,1
11770,26,5
11770,155,1
11771,76,4
11771,77,4
11771,99,4
11771,81,4
11771,139,3
11772,59,2
11772,25,4
11772,174,5
11772,145,3
11773,211,4
11773,60,3
11773,157,2
11773,134,2
11773,51,5
11774,99,3
11774,64,5
11775,22,3
11775,88,1
11776,207,5
11776,62,4
11777,13,4
11777,220,4
11777,217,5
11777,191,1
11778,212,4
11778,108,4
11779,195,4
11779,111,1
11779,216,4
11780,121,5
11780,96,2
11780,78,1
11780,109,1
11780,18,2
11781,188,4
11781,193,5
11782,112,3
11783,203,4
11783,95,5
11783,17,1
11783,124,5
11784,62,2
11784,109,1
11784,169,3
11784,58,4
11785,118,2
11785,36,2
11785,140,5
11786,127,3
11787,103,5
11788,172,3
11788,46,4
11788,168,4
11788,145,1
11789,153,1
11790,147,4
11790,41,4
11791,30,1
11791,180,2
11792,35,4
11792,218,3
11792,14,5
11792,50,3
11792,206,1
11793,169,5
11793,27,5
11793,170,5
11793,194,2
11794,52,5
11794,174,2
11795,121,5
11795,43,4
11795,28,5
11796,82,2
11796,9,2
11796,139,5
11796,50,3
11796,161,2
11797,67,3
11797,186,2
11798,100,4
11798,22,3
11798,13,1
11799,35,2
11800,168,3
11800,213,4
11801,129,2
11801,108,1
11802,56,5
11802,173,4
11802,203,2
11802,144,4
11802,32,4
11803,30,5
11803,172,2
11803,112,2
11803,30,2
11804,49,2
11804,64,5
11805,103,1
11805,212,2
11806,175,2
11806,148,4
11806,165,3
11807,116,1
11807,112,2
11807,206,5
11808,83,4
11808,189,5
11808,157,1
11809,178,5
11809,81,2
11809,141,1
11810,167,2
11810,96,2
11810,64,3
11810,200,5
11810,155,2
11811,115,5
11811,26,3
11811,71,2
11812,22,1
11812,2,1
11812,186,2
11813,184,2
11813,43,3
11814,215,5
11814,16,4
11814,16,2
11814,11,2
11815,44,5
11815,174,4
11815,104,1
11816,153,4
11817,43,5
11817,19,3
11817,206,3
11818,154,4
11818,127,4
11819,39,2
11819,63,2
11820,195,3
11821,81,2
11821,144,3
11821,127,2
11821,77,2
11821,120,2
11822,103,3
11822,67,5
11823,157,2
11823,166,5
11824,193,2
11825,52,3
11826,39,3
11826,148,5
11826,194,1
11826,96,2
11827,142,5
11827,148,4
11827,67,1
11827,26,2
11827,42,5
11828,220,3
11828,58,4
11828,98,4
11829,139,4
11829,106,5
11830,174,4
11831,113,2
11831,184,5
11831,99,4
11832,70,5
11832,133,5
11833,146,3
11833,114,1
11834,16,1
11834,60,1
11834,91,1
11834,21,2
11835,154,3
11835,168,2
11836,9,5
11837,116,2
11837,93,4
11837,40,2
11838,105,3
11838,84,1
11839,145,5
11839,208,4
11839,123,3
11839,209,2
11840,4,3
11840,172,4
11841,42,4
11841,137,2
11842,133,2
11842,105,2
11843,97,1
11844,106,2
11844,204,1
11844,28,4
11845,130,4
11845,35,1
11846,28,3
11846,158,4
11846,161,2
11846,142,4
11846,93,5
11847,88,4
11847,126,1
11847,98,5
11847,187,2
11848,2,1
11848,36,3
11848,99,4
11848,17,5
11848,191,1
11849,206,4
11849,11,4
11849,48,5
11849,20,5
11850,35,5
11850,88,2
11851,144,5
11851,31,5
11851,77,2
11851,66,5
11852,152,2
11852,157,4
11852,209,4
11853,51,2
11853,86,1
11853,152,2
11853,97,1
11853,43,2
11854,32,3
11855,133,1
11855,137,5
11855,217,4
11855,211,4
11855,43,3
11856,201,1
11856,131,1
11857,117,5
11857,116,3
11857,212,5
11857,13,2
11858,65,5
11858,97,4
11858,10,1
11858,29,3
11859,212,5
11859,31,5
11859,6,3
11859,194,5
11859,15,5
11860,57,3
11860,178,3
11860,31,3
11860,88,5
11860,163,2
11861,111,3
11861,217,4
11861,178,3
11862,169,2
11863,144,5
11863,72,4
11863,53,2
11863,55,4
11863,206,1
11864,124,2
11864,162,4
11865,170,4
11866,87,1
11866,75,5
11867,174,3
11867,92,1
11868,153,5
11868,201,2
11868,11,5
11868,76,5
11868,93,5
11869,110,1
11870,72,3
11870,144,5
11870,211,5
11870,14,1
11871,220,4
11872,157,4
11872,95,1
11872,215,3
11873,108,5
11874,206,3
11874,15,4
11875,116,3
11875,181,1
11875,179,1
11875,128,2
11875,159,4
11876,165,4
11876,5,3
11876,130,2
11876,198,2
11876,167,4
11877,121,2
11877,18,3
11877,180,4
11877,60,1
11877,108,3
11878,126,4
11878,25,2
11878,103,1
11878,188,4
11879,152,5
11879,121,4
11880,97,1
11880,152,4
11880,12,4
11881,200,2
11881,213,1
11881,170,4
11882,10,1
11882,142,2
11882,151,4
11882,166,5
11883,21,5
11883,157,3
11883,218,3
11883,111,1
11884,56,5
11884,120,2
11884,178,2
11884,196,4
11885,156,2
11885,63,2
11885,199,4
11886,184,4
11887,106,2
11887,192,5
11887,129,2
11887,2,1
11888,5,1
11888,220,2
11889,8,1
11889,119,1
11890,201,2
11891,101,4
11891,217,5
11891,216,2
11892,45,5
11892,14,2
11893,81,2
11893,21,5
11893,25,1
11894,131,4
11894,189,1
11894,197,1
11894,73,5
11894,81,2
11895,199,2
11895,8,4
11895,26,5
11895,62,3
11895,24,1
11896,220,2
11896,196,5
11896,137,3
11896,21,4
11897,76,3
11897,69,4
11897,147,1
11897,66,2
11898,179,2
11898,13,4
11898,75,4
11899,147,3
11900,98,4
11901,209,1
11901,135,1
11901,186,5
11901,145,5
11902,182,5
11903,88,2
11903,145,2
11903,20,2
11904,122,3
11904,52,4
11905,21,5
11906,158,5
11906,78,3
11906,43,3
11906,39,2
11907,72,1
11907,191,4
11907,61,1
11908,215,4
11909,150,3
11910,215,2
11910,17,1
11910,70,5
11910,199,5
11910,204,2
11911,135,3
11912,206,4
11912,194,1
11913,6,4
11913,105,4
11913,189,1
11913,171,1
11914,158,4
11914,171,2
11914,179,2
11914,43,4
11915,120,2
11915,47,2
11916,90,1
11917,7,5
11917,165,5
11917,18,4
11917,39,5
11917,68,2
11918,129,1
11918,185,5
11918,24,2
11918,185,1
11919,43,5
11919,41,3
11919,196,2
11919,61,3
11920,46,5
11920,66,4
11920,116,3
11920,48,2
11921,186,3
11921,185,3
11921,56,3
11921,34,3
11921,166,5
11922,155,2
11923,114,1
11923,198,1
11923,175,1
11923,25,3
11924,145,1
11924,102,1
11924,147,2
11924,219,1
11924,190,5
11925,36,1
11925,153,2
11926,160,2
11926,104,5
11926,120,3
11926,190,2
11927,25,5
11927,186,3
11927,17,2
11928,48,3
11929,41,2
11929,187,1
11929,173,1
11929,190,4
11929,87,3
11930,210,4
11930,75,4
11930,130,5
11931,202,3
11932,39,1
11933,107,2
11934,64,3
11934,101,3
11935,50,2
11935,120,1
11935,136,4
11935,79,3
11936,198,5
11936,183,5
11936,198,5
11936,17,3
11936,202,1
11937,185,4
11937,49,3
11937,81,3
11938,89,2
11939,45,1
11940,152,3
11940,9,1
11941,76,1
11941,26,5
11941,19,1
11941,149,1
11942,215,4
11942,156,2
11942,14,3
11942,123,5
11943,207,4
11943,78,1
11944,167,1
11944,197,4
11945,152,1
11945,214,4
11945,181,4
11945,184,1
11945,102,5
11946,90,5
11946,166,1
11946,94,5
11946,144,2
11946,175,1
11947,202,5
11947,177,3
11947,132,2
11947,204,4
11947,32,5
11948,55,1
11948,72,4
11948,122,3
11948,83,4
11948,127,1
11949,45,2
11949,192,1
11950,164,5
11950,17,4
11950,1,5
11950,203,5
11951,79,3
11951,122,3
11952,206,1
11952,1,1
11952,65,2
11952,168,4
11953,131,5
11953,58,4
11954,85,1
11954,161,4
11955,148,5
11956,103,2
11956,28,4
11957,155,3
11957,25,3
11957,101,2
11958,85,3
11958,134,1
11958,205,4
11958,1,2
11959,39,3
11959,43,2
11960,47,3
11960,131,2
11961,175,2
11961,59,3
11961,70,4
11961,155,4
11962,168,5
11962,32,4
11963,206,3
11963,15,2
11963,104,1
11963,76,5
11964,191,3
11964,146,5
11964,48,3
11965,27,4
11965,149,2
11965,118,3
11966,124,3
11966,51,2
11967,171,2
11967,182,5
11967,200,2
11967,120,3
11968,12,5
11969,36,4
11969,72,5
11969,103,2
11970,142,2
11971,18,4
11972,133,1
11972,187,4
11972,153,3
11972,177,3
11973,4,5
11973,99,4
11973,171,5
11973,65,4
11974,98,5
11974,166,2
11975,129,1
11975,219,5
11975,155,2
11975,145,4
11976,100,5
11976,154,3
11976,2,5
11976,131,5
11976,162,1
11977,83,4
11977,184,3
11977,17,4
11977,121,1
11977,2,3
11978,89,1
11979,107,1
11979,1,1
11979,139,1
11979,191,5
11979,31,4
11980,4,4
11980,20,1
11981,165,2
11981,189,3
11982,51,3
11982,63,1
11983,84,4
11983,187,5
11983,157,2
11983,5,5
11984,52,3
11984,25,2
11984,133,4
11984,15,3
11985,191,3
11985,204,4
11986,125,2
11986,121,3
11986,209,3
11986,23,1
11987,78,2
11987,136,3
11987,19,2
11987,74,3
11988,160,4
11988,219,3
11988,80,2
11989,53,3
11989,41,3
11989,47,5
11990,153,3
11990,197,3
11990,111,2
11990,118,3
