order_id,customer_id,date_id,channel_id,status_id,product_id,product_name,category_id,quantity,price,amount
11350,200,295,3,1,44,product 44,2,3,44.02,132.06
11351,1,332,1,3,16,product 16,2,5,88.27,441.35
11352,64,46,2,3,160,product 160,5,3,25.51,76.53
11353,41,199,1,3,163,product 163,3,2,37.49,74.98
11354,173,314,2,3,36,product 36,3,5,110.55,552.75
11354,173,314,2,3,6,product 6,6,2,51.33,102.66
11354,173,314,2,3,198,product 198,7,1,.00,.00
11354,173,314,2,3,202,product 202,6,4,105.42,421.68
11355,293,177,3,3,134,product 134,5,2,73.54,147.08
11355,293,177,3,3,91,product 91,3,4,56.42,225.68
11356,311,252,1,3,183,product 183,4,1,34.97,34.97
11356,311,252,1,3,176,product 176,4,5,20.55,102.75
11356,311,252,1,3,198,product 198,7,1,.00,.00
11357,237,203,3,2,103,product 103,5,5,57.98,289.90
11357,237,203,3,2,164,product 164,2,3,81.78,245.34
11357,237,203,3,2,205,product 205,5,4,32.71,130.84
11358,109,317,1,3,103,product 103,5,4,57.98,231.92
11358,109,317,1,3,117,product 117,1,1,.00,.00
11358,109,317,1,3,183,product 183,4,2,34.97,69.94
11358,109,317,1,3,154,product 154,5,2,.00,.00
11359,17,206,1,3,190,product 190,2,4,115.65,462.60
11360,189,155,1,3,5,product 5,4,4,74.08,296.32
11360,189,155,1,3,194,product 194,2,3,53.79,161.37
11360,189,155,1,3,174,product 174,4,1,5.00,5.00
11360,189,155,1,3,216,product 216,3,5,19.77,98.85
11361,71,154,3,3,81,product 81,3,5,65.77,328.85
11361,71,154,3,3,123,product 123,4,3,154.58,463.74
11361,71,154,3,3,26,product 26,3,1,101.49,101.49
11361,71,154,3,3,210,product 210,3,3,13.77,41.31
11361,71,154,3,3,14,product 14,3,2,105.68,211.36
11362,158,242,1,3,180,product 180,4,1,65.24,65.24
11362,158,242,1,3,70,product 70,4,1,91.29,91.29
11362,158,242,1,3,116,product 116,5,5,10.56,52.80
11363,215,235,3,3,36,product 36,3,2,110.55,221.10
11363,215,235,3,3,77,product 77,2,3,108.93,326.79
11363,215,235,3,3,25,product 25,4,1,102.44,102.44
11364,26,285,1,3,134,product 134,5,5,73.54,367.70
11364,26,285,1,3,116,product 116,5,2,10.56,21.12
11364,26,285,1,3,183,product 183,4,4,34.97,139.88
11365,34,238,1,3,50,product 50,5,2,130.98,261.96
11365,34,238,1,3,199,product 199,6,4,54.24,216.96
11366,8,353,3,3,215,product 215,6,3,28.59,85.77
11366,8,353,3,3,86,product 86,4,4,30.34,121.36
11366,8,353,3,3,186,product 186,3,3,84.78,254.34
11366,8,353,3,3,211,product 211,5,1,64.11,64.11
11366,8,353,3,3,47,product 47,4,5,101.73,508.65
11367,328,164,2,3,68,product 68,6,4,55.56,222.24
11368,302,131,1,2,7,product 7,4,2,81.21,162.42
11368,302,131,1,2,157,product 157,3,4,71.75,287.00
11369,69,364,2,3,127,product 127,2,4,25.52,102.08
11369,69,364,2,3,65,product 65,4,2,35.20,70.40
11369,69,364,2,3,169,product 169,2,3,39.94,119.82
11369,69,364,2,3,158,product 158,6,4,70.68,282.72
11369,69,364,2,3,130,product 130,4,5,52.63,263.15
11370,122,185,1,3,45,product 45,2,5,25.55,127.75
11370,122,185,1,3,71,product 71,3,2,104.35,208.70
11370,122,185,1,3,31,product 31,4,5,70.99,354.95
11370,122,185,1,3,216,product 216,3,2,19.77,39.54
11370,122,185,1,3,175,product 175,3,5,151.47,757.35
11371,217,10,3,3,93,product 93,4,3,62.98,188.94
11371,217,10,3,3,152,product 152,3,3,48.56,145.68
11371,217,10,3,3,103,product 103,5,5,57.98,289.90
11372,246,70,1,3,77,product 77,2,4,108.93,435.72
11372,246,70,1,3,159,product 159,3,5,11.99,59.95
11372,246,70,1,3,177,product 177,2,3,93.49,280.47
11373,140,257,3,3,138,product 138,5,3,35.14,105.42
11373,140,257,3,3,149,product 149,3,3,289.68,869.04
11373,140,257,3,3,5,product 5,4,2,74.08,148.16
11374,148,291,1,3,55,product 55,5,4,35.32,141.28
11375,255,341,3,1,32,product 32,2,5,46.59,232.95
11375,255,341,3,1,33,product 33,1,2,91.89,183.78
11375,255,341,3,1,196,product 196,2,5,5.00,25.00
11375,255,341,3,1,90,product 90,5,5,95.11,475.55
11376,301,127,1,3,119,product 119,4,2,61.00,122.00
11376,301,127,1,3,85,product 85,5,2,115.71,231.42
11377,48,73,1,3,114,product 114,5,2,70.05,140.10
11377,48,73,1,3,14,product 14,3,2,105.68,211.36
11377,48,73,1,3,133,product 133,4,4,74.56,298.24
11378,70,353,3,3,54,product 54,4,5,74.90,374.50
11378,70,353,3,3,24,product 24,1,1,101.38,101.38
11378,70,353,3,3,66,product 66,4,2,108.45,216.90
11378,70,353,3,3,153,product 153,3,5,119.82,599.10
11379,268,233,1,3,47,product 47,4,1,101.73,101.73
11379,268,233,1,3,219,product 219,7,4,142.69,570.76
11379,268,233,1,3,174,product 174,4,3,5.00,15.00
11380,174,55,2,3,177,product 177,2,4,93.49,373.96
11380,174,55,2,3,158,product 158,6,4,70.68,282.72
11380,174,55,2,3,169,product 169,2,5,39.94,199.70
11380,174,55,2,3,92,product 92,1,1,53.00,53.00
11380,174,55,2,3,137,product 137,4,2,62.15,124.30
11381,66,122,3,3,26,product 26,3,1,101.49,101.49
11382,197,206,2,3,198,product 198,7,4,.00,.00
11382,197,206,2,3,38,product 38,5,3,67.67,203.01
11382,197,206,2,3,40,product 40,1,1,97.19,97.19
11382,197,206,2,3,162,product 162,6,2,80.20,160.40
11383,19,78,1,1,199,product 199,6,5,54.24,271.20
11383,19,78,1,1,170,product 170,4,5,5.00,25.00
11383,19,78,1,1,152,product 152,3,4,48.56,194.24
11383,19,78,1,1,186,product 186,3,2,84.78,169.56
11383,19,78,1,1,139,product 139,7,5,14.23,71.15
11384,285,68,3,3,220,product 220,5,5,76.91,384.55
11384,285,68,3,3,72,product 72,1,1,71.50,71.50
11384,285,68,3,3,21,product 21,3,3,48.19,144.57
11385,125,52,1,3,72,product 72,1,5,71.50,357.50
11385,125,52,1,3,129,product 129,3,4,16.79,67.16
11385,125,52,1,3,136,product 136,2,3,14.87,44.61
11385,125,52,1,3,54,product 54,4,4,74.90,299.60
11386,11,132,1,3,76,product 76,6,5,80.33,401.65
11386,11,132,1,3,141,product 141,6,2,.00,.00
11386,11,132,1,3,12,product 12,4,3,8.96,26.88
11386,11,132,1,3,90,product 90,5,4,95.11,380.44
11387,335,249,1,3,26,product 26,3,4,101.49,405.96
11388,130,105,1,3,193,product 193,5,2,17.91,35.82
11388,130,105,1,3,29,product 29,5,4,6.42,25.68
11389,289,80,3,3,22,product 22,2,1,69.96,69.96
11389,289,80,3,3,15,product 15,4,5,67.93,339.65
11389,289,80,3,3,90,product 90,5,4,95.11,380.44
11389,289,80,3,3,155,product 155,3,4,19.53,78.12
11390,171,54,1,3,60,product 60,3,3,86.98,260.94
11391,16,68,1,3,94,product 94,4,4,66.13,264.52
11391,16,68,1,3,148,product 148,5,3,83.49,250.47
11392,211,262,3,3,219,product 219,7,3,142.69,428.07
11392,211,262,3,3,76,product 76,6,4,80.33,321.32
11392,211,262,3,3,173,product 173,5,4,115.31,461.24
11392,211,262,3,3,194,product 194,2,2,53.79,107.58
11393,33,270,1,3,54,product 54,4,2,74.90,149.80
11394,51,202,1,3,9,product 9,7,1,58.87,58.87
11394,51,202,1,3,7,product 7,4,4,81.21,324.84
11394,51,202,1,3,75,product 75,3,3,77.84,233.52
11394,51,202,1,3,209,product 209,4,2,50.24,100.48
11395,340,149,3,1,196,product 196,2,1,5.00,5.00
11395,340,149,3,1,14,product 14,3,1,105.68,105.68
11396,195,109,3,2,91,product 91,3,5,56.42,282.10
11397,91,76,3,2,65,product 65,4,3,35.20,105.60
11397,91,76,3,2,59,product 59,3,5,331.25,1656.25
11397,91,76,3,2,67,product 67,1,3,58.17,174.51
11397,91,76,3,2,89,product 89,3,3,120.03,360.09
11398,249,312,2,3,107,product 107,2,2,38.89,77.78
11398,249,312,2,3,195,product 195,2,1,5.00,5.00
11398,249,312,2,3,110,product 110,1,5,5.00,25.00
11398,249,312,2,3,2,product 2,6,3,57.19,171.57
11398,249,312,2,3,204,product 204,5,3,102.31,306.93
11399,207,356,2,3,50,product 50,5,2,130.98,261.96
11399,207,356,2,3,117,product 117,1,3,.00,.00
11399,207,356,2,3,78,product 78,3,1,74.65,74.65
11399,207,356,2,3,74,product 74,4,1,41.18,41.18
11399,207,356,2,3,68,product 68,6,4,55.56,222.24
11400,263,174,1,3,186,product 186,3,4,84.78,339.12
11401,239,7,2,3,40,product 40,1,1,97.19,97.19
11401,239,7,2,3,11,product 11,5,4,29.87,119.48
11401,239,7,2,3,77,product 77,2,1,108.93,108.93
11401,239,7,2,3,173,product 173,5,2,115.31,230.62
11402,81,57,1,3,63,product 63,3,5,56.73,283.65
11402,81,57,1,3,151,product 151,4,5,52.41,262.05
11403,142,221,3,3,117,product 117,1,4,.00,.00
11404,158,187,1,3,60,product 60,3,4,86.98,347.92
11404,158,187,1,3,119,product 119,4,3,61.00,183.00
11404,158,187,1,3,120,product 120,4,5,52.31,261.55
11404,158,187,1,3,39,product 39,3,5,92.43,462.15
11405,63,213,1,3,138,product 138,5,4,35.14,140.56
11405,63,213,1,3,18,product 18,1,5,104.11,520.55
11405,63,213,1,3,30,product 30,5,3,55.42,166.26
11405,63,213,1,3,191,product 191,6,1,114.41,114.41
11406,107,116,3,3,66,product 66,4,5,108.45,542.25
11407,226,168,1,3,166,product 166,1,4,5.00,20.00
11407,226,168,1,3,117,product 117,1,3,.00,.00
11407,226,168,1,3,171,product 171,2,5,50.09,250.45
11407,226,168,1,3,2,product 2,6,4,57.19,228.76
11407,226,168,1,3,200,product 200,5,1,56.19,56.19
11408,139,149,3,3,191,product 191,6,4,114.41,457.64
11408,139,149,3,3,125,product 125,4,1,104.23,104.23
11409,121,344,1,3,80,product 80,4,2,113.09,226.18
11409,121,344,1,3,11,product 11,5,5,29.87,149.35
11409,121,344,1,3,126,product 126,2,4,78.97,315.88
11409,121,344,1,3,214,product 214,5,1,67.91,67.91
11410,130,253,3,3,180,product 180,4,2,65.24,130.48
11410,130,253,3,3,81,product 81,3,1,65.77,65.77
11411,62,186,3,3,106,product 106,5,3,98.74,296.22
11412,339,161,3,3,186,product 186,3,1,84.78,84.78
11412,339,161,3,3,85,product 85,5,2,115.71,231.42
11412,339,161,3,3,129,product 129,3,5,16.79,83.95
11412,339,161,3,3,16,product 16,2,4,88.27,353.08
11413,244,255,1,3,180,product 180,4,3,65.24,195.72
11413,244,255,1,3,124,product 124,7,4,85.10,340.40
11413,244,255,1,3,79,product 79,5,5,97.11,485.55
11414,5,256,3,3,119,product 119,4,5,61.00,305.00
11415,284,52,1,3,92,product 92,1,5,53.00,265.00
11415,284,52,1,3,74,product 74,4,2,41.18,82.36
11415,284,52,1,3,131,product 131,1,5,69.76,348.80
11415,284,52,1,3,38,product 38,5,1,67.67,67.67
11416,340,141,3,3,163,product 163,3,4,37.49,149.96
11416,340,141,3,3,149,product 149,3,2,289.68,579.36
11417,294,65,3,3,152,product 152,3,3,48.56,145.68
11417,294,65,3,3,79,product 79,5,1,97.11,97.11
11417,294,65,3,3,170,product 170,4,5,5.00,25.00
11417,294,65,3,3,40,product 40,1,5,97.19,485.95
11417,294,65,3,3,50,product 50,5,3,130.98,392.94
11418,12,362,1,3,70,product 70,4,3,91.29,273.87
11418,12,362,1,3,139,product 139,7,5,14.23,71.15
11419,82,129,3,3,193,product 193,5,5,17.91,89.55
11419,82,129,3,3,24,product 24,1,3,101.38,304.14
11419,82,129,3,3,185,product 185,5,2,159.01,318.02
11419,82,129,3,3,155,product 155,3,5,19.53,97.65
11420,28,58,1,3,177,product 177,2,3,93.49,280.47
11420,28,58,1,3,72,product 72,1,1,71.50,71.50
11420,28,58,1,3,169,product 169,2,5,39.94,199.70
11421,4,102,3,3,102,product 102,1,2,89.39,178.78
11421,4,102,3,3,12,product 12,4,4,8.96,35.84
11421,4,102,3,3,34,product 34,2,1,47.39,47.39
11422,74,183,2,3,185,product 185,5,5,159.01,795.05
11422,74,183,2,3,48,product 48,5,4,43.03,172.12
11422,74,183,2,3,130,product 130,4,4,52.63,210.52
11423,336,207,2,3,24,product 24,1,1,101.38,101.38
11423,336,207,2,3,167,product 167,1,2,49.08,98.16
11423,336,207,2,3,58,product 58,6,2,27.70,55.40
11423,336,207,2,3,161,product 161,1,1,78.71,78.71
11424,103,191,3,3,14,product 14,3,1,105.68,105.68
11425,204,289,1,2,187,product 187,4,3,123.63,370.89
11425,204,289,1,2,213,product 213,5,5,33.68,168.40
11425,204,289,1,2,179,product 179,1,3,94.41,283.23
11426,308,280,2,3,190,product 190,2,1,115.65,115.65
11426,308,280,2,3,77,product 77,2,5,108.93,544.65
11426,308,280,2,3,83,product 83,6,5,18.73,93.65
11426,308,280,2,3,50,product 50,5,5,130.98,654.90
11427,342,60,3,3,19,product 19,3,2,426.60,853.20
11427,342,60,3,3,39,product 39,3,4,92.43,369.72
11427,342,60,3,3,13,product 13,2,5,18.10,90.50
11428,302,286,1,3,149,product 149,3,5,289.68,1448.40
11429,19,142,1,3,54,product 54,4,5,74.90,374.50
11429,19,142,1,3,24,product 24,1,5,101.38,506.90
11429,19,142,1,3,53,product 53,2,3,68.32,204.96
11430,335,322,2,2,23,product 23,3,1,82.40,82.40
11430,335,322,2,2,95,product 95,1,5,41.42,207.10
11430,335,322,2,2,121,product 121,3,1,5.00,5.00
11430,335,322,2,2,212,product 212,4,3,1405.68,4217.04
11430,335,322,2,2,19,product 19,3,2,426.60,853.20
11431,195,293,3,3,13,product 13,2,4,18.10,72.40
11431,195,293,3,3,56,product 56,1,2,87.67,175.34
11432,140,134,3,3,43,product 43,3,1,36.35,36.35
11432,140,134,3,3,119,product 119,4,3,61.00,183.00
11432,140,134,3,3,133,product 133,4,1,74.56,74.56
11432,140,134,3,3,29,product 29,5,5,6.42,32.10
11432,140,134,3,3,38,product 38,5,2,67.67,135.34
11433,244,115,1,3,136,product 136,2,2,14.87,29.74
11433,244,115,1,3,119,product 119,4,2,61.00,122.00
11433,244,115,1,3,76,product 76,6,3,80.33,240.99
11433,244,115,1,3,95,product 95,1,2,41.42,82.84
11434,6,92,2,1,92,product 92,1,1,53.00,53.00
11435,213,212,2,2,66,product 66,4,2,108.45,216.90
11435,213,212,2,2,121,product 121,3,5,5.00,25.00
11435,213,212,2,2,159,product 159,3,3,11.99,35.97
11435,213,212,2,2,65,product 65,4,3,35.20,105.60
11435,213,212,2,2,220,product 220,5,3,76.91,230.73
11436,225,134,1,3,77,product 77,2,4,108.93,435.72
11436,225,134,1,3,62,product 62,1,1,71.57,71.57
11436,225,134,1,3,121,product 121,3,4,5.00,20.00
11436,225,134,1,3,172,product 172,5,2,86.32,172.64
11437,46,133,2,3,35,product 35,5,1,27.60,27.60
11437,46,133,2,3,116,product 116,5,1,10.56,10.56
11437,46,133,2,3,209,product 209,4,2,50.24,100.48
11437,46,133,2,3,183,product 183,4,3,34.97,104.91
11438,322,315,1,3,184,product 184,5,5,.00,.00
11438,322,315,1,3,201,product 201,3,5,127.58,637.90
11438,322,315,1,3,162,product 162,6,1,80.20,80.20
11438,322,315,1,3,117,product 117,1,5,.00,.00
11439,38,95,1,3,117,product 117,1,4,.00,.00
11439,38,95,1,3,174,product 174,4,2,5.00,10.00
11439,38,95,1,3,35,product 35,5,5,27.60,138.00
11439,38,95,1,3,89,product 89,3,3,120.03,360.09
11440,39,348,1,1,182,product 182,1,4,81.93,327.72
11440,39,348,1,1,84,product 84,4,3,9.68,29.04
11440,39,348,1,1,50,product 50,5,4,130.98,523.92
11440,39,348,1,1,46,product 46,2,1,66.95,66.95
11441,153,241,3,3,75,product 75,3,5,77.84,389.20
11441,153,241,3,3,114,product 114,5,3,70.05,210.15
11441,153,241,3,3,182,product 182,1,1,81.93,81.93
11442,297,69,2,3,15,product 15,4,3,67.93,203.79
11442,297,69,2,3,10,product 10,5,5,7.59,37.95
11443,146,23,2,3,118,product 118,1,2,123.25,246.50
11444,1,151,1,2,30,product 30,5,5,55.42,277.10
11445,204,153,3,2,115,product 115,3,2,69.02,138.04
11445,204,153,3,2,112,product 112,1,1,67.72,67.72
11445,204,153,3,2,63,product 63,3,1,56.73,56.73
11445,204,153,3,2,57,product 57,7,5,42.94,214.70
11445,204,153,3,2,207,product 207,1,2,91.86,183.72
11446,263,278,3,3,41,product 41,4,3,71.94,215.82
11446,263,278,3,3,45,product 45,2,3,25.55,76.65
11446,263,278,3,3,185,product 185,5,4,159.01,636.04
11447,146,348,1,3,143,product 143,5,5,12.84,64.20
11448,177,95,2,3,100,product 100,5,5,28.26,141.30
11449,332,272,1,3,116,product 116,5,4,10.56,42.24
11450,326,338,1,2,146,product 146,6,2,74.28,148.56
11451,185,69,1,3,189,product 189,3,4,111.36,445.44
11451,185,69,1,3,92,product 92,1,1,53.00,53.00
11451,185,69,1,3,89,product 89,3,5,120.03,600.15
11452,314,211,3,2,111,product 111,3,3,33.54,100.62
11453,67,148,2,3,156,product 156,5,4,13.91,55.64
11453,67,148,2,3,121,product 121,3,1,5.00,5.00
11453,67,148,2,3,201,product 201,3,4,127.58,510.32
11453,67,148,2,3,53,product 53,2,5,68.32,341.60
11453,67,148,2,3,213,product 213,5,1,33.68,33.68
11454,17,47,1,3,48,product 48,5,2,43.03,86.06
11454,17,47,1,3,39,product 39,3,1,92.43,92.43
11454,17,47,1,3,26,product 26,3,5,101.49,507.45
11455,235,56,3,3,34,product 34,2,1,47.39,47.39
11455,235,56,3,3,109,product 109,1,3,66.39,199.17
11456,179,82,1,3,110,product 110,1,4,5.00,20.00
11456,179,82,1,3,125,product 125,4,5,104.23,521.15
11456,179,82,1,3,182,product 182,1,5,81.93,409.65
11456,179,82,1,3,32,product 32,2,4,46.59,186.36
11456,179,82,1,3,39,product 39,3,1,92.43,92.43
11457,84,221,2,3,76,product 76,6,1,80.33,80.33
11458,87,175,1,3,24,product 24,1,3,101.38,304.14
11458,87,175,1,3,69,product 69,3,3,85.26,255.78
11458,87,175,1,3,136,product 136,2,2,14.87,29.74
11458,87,175,1,3,168,product 168,2,2,74.53,149.06
11459,126,206,2,3,219,product 219,7,3,142.69,428.07
11459,126,206,2,3,75,product 75,3,4,77.84,311.36
11459,126,206,2,3,135,product 135,5,1,33.35,33.35
11459,126,206,2,3,174,product 174,4,2,5.00,10.00
11460,158,41,3,3,16,product 16,2,4,88.27,353.08
11460,158,41,3,3,182,product 182,1,2,81.93,163.86
11461,255,113,3,3,156,product 156,5,3,13.91,41.73
11462,24,282,3,2,148,product 148,5,3,83.49,250.47
11462,24,282,3,2,1,product 1,7,4,94.65,378.60
11462,24,282,3,2,33,product 33,1,4,91.89,367.56
11463,88,38,1,3,159,product 159,3,3,11.99,35.97
11463,88,38,1,3,139,product 139,7,5,14.23,71.15
11463,88,38,1,3,141,product 141,6,4,.00,.00
11464,130,284,1,3,109,product 109,1,4,66.39,265.56
11464,130,284,1,3,61,product 61,6,1,37.82,37.82
11464,130,284,1,3,115,product 115,3,3,69.02,207.06
11464,130,284,1,3,173,product 173,5,4,115.31,461.24
11464,130,284,1,3,104,product 104,4,5,87.05,435.25
11465,295,205,1,3,214,product 214,5,3,67.91,203.73
11466,147,30,1,2,172,product 172,5,2,86.32,172.64
11467,129,352,1,2,84,product 84,4,5,9.68,48.40
11467,129,352,1,2,186,product 186,3,1,84.78,84.78
11467,129,352,1,2,212,product 212,4,5,1405.68,7028.40
11467,129,352,1,2,164,product 164,2,4,81.78,327.12
11467,129,352,1,2,203,product 203,6,3,58.43,175.29
11468,2,303,1,2,149,product 149,3,3,289.68,869.04
11470,170,37,3,3,73,product 73,2,3,38.99,116.97
11471,275,33,3,3,146,product 146,6,4,74.28,297.12
11471,275,33,3,3,30,product 30,5,2,55.42,110.84
11471,275,33,3,3,70,product 70,4,3,91.29,273.87
11471,275,33,3,3,36,product 36,3,3,110.55,331.65
11471,275,33,3,3,14,product 14,3,4,105.68,422.72
11472,321,27,1,3,131,product 131,1,3,69.76,209.28
11472,321,27,1,3,67,product 67,1,3,58.17,174.51
11472,321,27,1,3,11,product 11,5,3,29.87,89.61
11472,321,27,1,3,220,product 220,5,1,76.91,76.91
11473,45,320,2,3,112,product 112,1,5,67.72,338.60
11474,22,334,2,3,162,product 162,6,1,80.20,80.20
11474,22,334,2,3,168,product 168,2,3,74.53,223.59
11474,22,334,2,3,145,product 145,1,2,66.38,132.76
11475,12,187,1,3,190,product 190,2,1,115.65,115.65
11476,339,145,3,2,192,product 192,2,2,59.26,118.52
11476,339,145,3,2,154,product 154,5,2,.00,.00
11476,339,145,3,2,104,product 104,4,1,87.05,87.05
11476,339,145,3,2,163,product 163,3,3,37.49,112.47
11476,339,145,3,2,107,product 107,2,4,38.89,155.56
11477,135,357,2,3,38,product 38,5,1,67.67,67.67
11477,135,357,2,3,98,product 98,5,1,5.00,5.00
11477,135,357,2,3,141,product 141,6,1,.00,.00
11477,135,357,2,3,181,product 181,2,1,19.35,19.35
11478,176,31,1,2,188,product 188,6,3,28.09,84.27
11479,25,359,3,3,76,product 76,6,2,80.33,160.66
11480,76,119,3,3,163,product 163,3,1,37.49,37.49
11480,76,119,3,3,203,product 203,6,2,58.43,116.86
11480,76,119,3,3,7,product 7,4,3,81.21,243.63
11480,76,119,3,3,42,product 42,5,5,5.00,25.00
11480,76,119,3,3,115,product 115,3,5,69.02,345.10
11481,81,226,3,3,97,product 97,3,4,116.33,465.32
11481,81,226,3,3,114,product 114,5,3,70.05,210.15
11481,81,226,3,3,124,product 124,7,5,85.10,425.50
11482,347,77,3,3,65,product 65,4,5,35.20,176.00
11482,347,77,3,3,111,product 111,3,3,33.54,100.62
11482,347,77,3,3,6,product 6,6,1,51.33,51.33
11482,347,77,3,3,4,product 4,2,2,30.93,61.86
11482,347,77,3,3,130,product 130,4,2,52.63,105.26
11483,266,224,3,3,165,product 165,2,3,80.01,240.03
11483,266,224,3,3,162,product 162,6,5,80.20,401.00
11483,266,224,3,3,108,product 108,1,1,81.78,81.78
11483,266,224,3,3,216,product 216,3,2,19.77,39.54
11484,170,62,1,3,85,product 85,5,1,115.71,115.71
11484,170,62,1,3,67,product 67,1,5,58.17,290.85
11484,170,62,1,3,165,product 165,2,5,80.01,400.05
11484,170,62,1,3,15,product 15,4,4,67.93,271.72
11485,208,92,2,3,152,product 152,3,5,48.56,242.80
11485,208,92,2,3,68,product 68,6,3,55.56,166.68
11485,208,92,2,3,9,product 9,7,4,58.87,235.48
11485,208,92,2,3,194,product 194,2,2,53.79,107.58
11486,157,21,3,3,179,product 179,1,2,94.41,188.82
11486,157,21,3,3,177,product 177,2,1,93.49,93.49
11486,157,21,3,3,202,product 202,6,2,105.42,210.84
11487,18,187,1,2,131,product 131,1,3,69.76,209.28
11487,18,187,1,2,37,product 37,3,2,83.31,166.62
11487,18,187,1,2,51,product 51,2,5,44.20,221.00
11487,18,187,1,2,152,product 152,3,3,48.56,145.68
11487,18,187,1,2,162,product 162,6,5,80.20,401.00
11488,135,199,3,3,23,product 23,3,2,82.40,164.80
11488,135,199,3,3,188,product 188,6,3,28.09,84.27
11488,135,199,3,3,101,product 101,1,2,66.55,133.10
11488,135,199,3,3,186,product 186,3,1,84.78,84.78
11488,135,199,3,3,191,product 191,6,3,114.41,343.23
11489,270,86,3,2,94,product 94,4,1,66.13,66.13
11489,270,86,3,2,10,product 10,5,4,7.59,30.36
11489,270,86,3,2,56,product 56,1,5,87.67,438.35
11490,316,224,2,3,184,product 184,5,3,.00,.00
11490,316,224,2,3,33,product 33,1,1,91.89,91.89
11490,316,224,2,3,178,product 178,2,5,103.20,516.00
11491,291,100,3,3,117,product 117,1,2,.00,.00
11491,291,100,3,3,100,product 100,5,2,28.26,56.52
11491,291,100,3,3,10,product 10,5,5,7.59,37.95
11491,291,100,3,3,147,product 147,4,2,130.25,260.50
11492,47,358,1,3,205,product 205,5,3,32.71,98.13
11492,47,358,1,3,131,product 131,1,4,69.76,279.04
11492,47,358,1,3,152,product 152,3,5,48.56,242.80
11493,296,117,1,3,178,product 178,2,3,103.20,309.60
11493,296,117,1,3,66,product 66,4,1,108.45,108.45
11493,296,117,1,3,186,product 186,3,5,84.78,423.90
11494,76,309,1,3,188,product 188,6,1,28.09,28.09
11494,76,309,1,3,179,product 179,1,4,94.41,377.64
11494,76,309,1,3,22,product 22,2,5,69.96,349.80
11494,76,309,1,3,104,product 104,4,4,87.05,348.20
11494,76,309,1,3,174,product 174,4,5,5.00,25.00
11495,4,306,1,3,14,product 14,3,2,105.68,211.36
11495,4,306,1,3,207,product 207,1,3,91.86,275.58
11496,102,335,3,3,186,product 186,3,2,84.78,169.56
11496,102,335,3,3,19,product 19,3,1,426.60,426.60
11497,134,15,2,3,7,product 7,4,5,81.21,406.05
11497,134,15,2,3,91,product 91,3,2,56.42,112.84
11498,23,14,3,3,123,product 123,4,1,154.58,154.58
11498,23,14,3,3,148,product 148,5,5,83.49,417.45
11499,221,194,1,3,52,product 52,3,4,16.85,67.40
11499,221,194,1,3,71,product 71,3,4,104.35,417.40
11499,221,194,1,3,209,product 209,4,2,50.24,100.48
11500,303,169,1,3,76,product 76,6,2,80.33,160.66
11500,303,169,1,3,169,product 169,2,1,39.94,39.94
11501,311,295,2,1,75,product 75,3,5,77.84,389.20
11501,311,295,2,1,22,product 22,2,4,69.96,279.84
11501,311,295,2,1,215,product 215,6,2,28.59,57.18
11501,311,295,2,1,42,product 42,5,4,5.00,20.00
11501,311,295,2,1,148,product 148,5,4,83.49,333.96
11502,175,11,1,3,18,product 18,1,1,104.11,104.11
11502,175,11,1,3,18,product 18,1,5,104.11,520.55
11503,96,264,3,3,73,product 73,2,1,38.99,38.99
11503,96,264,3,3,37,product 37,3,2,83.31,166.62
11503,96,264,3,3,113,product 113,3,5,114.39,571.95
11503,96,264,3,3,54,product 54,4,4,74.90,299.60
11504,216,33,2,3,37,product 37,3,1,83.31,83.31
11504,216,33,2,3,69,product 69,3,5,85.26,426.30
11505,91,21,2,3,218,product 218,7,1,110.92,110.92
11505,91,21,2,3,149,product 149,3,5,289.68,1448.40
11506,318,2,3,3,125,product 125,4,2,104.23,208.46
11506,318,2,3,3,72,product 72,1,4,71.50,286.00
11507,155,301,2,3,198,product 198,7,4,.00,.00
11507,155,301,2,3,69,product 69,3,2,85.26,170.52
11507,155,301,2,3,220,product 220,5,4,76.91,307.64
11507,155,301,2,3,169,product 169,2,5,39.94,199.70
11507,155,301,2,3,70,product 70,4,3,91.29,273.87
11508,178,28,1,3,46,product 46,2,3,66.95,200.85
11508,178,28,1,3,77,product 77,2,4,108.93,435.72
11509,207,34,2,3,162,product 162,6,5,80.20,401.00
11510,99,262,3,3,116,product 116,5,2,10.56,21.12
11510,99,262,3,3,151,product 151,4,5,52.41,262.05
11510,99,262,3,3,106,product 106,5,3,98.74,296.22
11511,98,279,1,1,98,product 98,5,5,5.00,25.00
11511,98,279,1,1,65,product 65,4,4,35.20,140.80
11511,98,279,1,1,113,product 113,3,1,114.39,114.39
11511,98,279,1,1,206,product 206,3,1,48.21,48.21
11511,98,279,1,1,148,product 148,5,3,83.49,250.47
11512,191,280,3,2,85,product 85,5,4,115.71,462.84
11512,191,280,3,2,77,product 77,2,3,108.93,326.79
11512,191,280,3,2,123,product 123,4,3,154.58,463.74
11512,191,280,3,2,86,product 86,4,1,30.34,30.34
11513,2,220,1,3,156,product 156,5,5,13.91,69.55
11513,2,220,1,3,137,product 137,4,1,62.15,62.15
11513,2,220,1,3,82,product 82,2,2,8.01,16.02
11513,2,220,1,3,111,product 111,3,2,33.54,67.08
11514,180,208,2,3,84,product 84,4,2,9.68,19.36
